NO,SEMESTRE,CR APROBADOS,CR INSRITOS,PROMEDIO,CARRERA
2115,3,22,25,85.4,CIVIL
2116,3,53,33,85.36,CIVIL
2117,3,57,29,85.33,CIVIL
2118,3,52,29,85.27,CIVIL
2119,3,53,29,85.09,CIVIL
2120,3,16,11,85,CIVIL
2121,3,57,28,84.92,CIVIL
2122,3,16,29,84.75,CIVIL
2123,3,35,29,84.5,CIVIL
2124,3,53,33,84.45,CIVIL
2125,3,45,27,84.3,CIVIL
2126,3,57,32,84.17,CIVIL
2127,3,21,22,83.8,CIVIL
2128,3,43,28,83.78,CIVIL
2129,3,34,29,83.75,CIVIL
2130,3,57,29,83.75,CIVIL
2131,3,52,28,83.73,CIVIL
2132,3,45,35,83.7,CIVIL
2133,3,62,32,83.69,CIVIL
2134,3,49,33,83.4,CIVIL
2135,3,48,29,83.3,CIVIL
2136,3,62,26,83.23,CIVIL
2137,3,52,28,83.18,CIVIL
2138,3,44,29,82.89,CIVIL
2139,3,58,31,82.5,CIVIL
2140,3,35,30,82.13,CIVIL
2141,3,45,28,81.56,CIVIL
2142,3,49,32,81.55,CIVIL
2143,3,20,9,81.5,CIVIL
2144,3,58,26,81.42,CIVIL
2145,3,36,30,81.38,CIVIL
2146,3,47,33,81.2,CIVIL
2147,3,57,28,81.17,CIVIL
2148,3,44,29,81.11,CIVIL
2149,3,44,28,80.89,CIVIL
2150,3,41,26,80.56,CIVIL
2151,3,40,30,80.56,CIVIL
2152,3,39,23,80.5,CIVIL
2153,3,42,28,80.44,CIVIL
2154,3,53,18,80.27,CIVIL
2155,3,4,25,80,CIVIL
2156,3,31,26,79.57,CIVIL
2157,3,36,26,79.5,CIVIL
2158,3,40,30,79.33,CIVIL
2159,3,32,25,79.29,CIVIL
2160,3,41,30,79,CIVIL
2161,3,34,29,78.14,CIVIL
2162,3,35,30,76.63,CIVIL
2163,3,13,29,76.33,CIVIL
2164,3,22,32,76.25,CIVIL
2165,3,48,31,75.6,CIVIL
2166,2,27,30,95.43,CIVIL
2167,2,27,34,95.14,CIVIL
2168,2,27,30,94.43,CIVIL
2169,2,27,34,94,CIVIL
2170,2,27,30,93.86,CIVIL
2171,2,12,26,93,CIVIL
2172,2,22,29,92.83,CIVIL
2173,2,27,30,92.71,CIVIL
2174,2,27,30,92.29,CIVIL
2175,2,27,30,92.29,CIVIL
2176,2,27,30,91.71,CIVIL
2177,2,22,25,91.5,CIVIL
2178,2,21,35,91.33,CIVIL
2179,2,27,30,91.29,CIVIL
2180,2,16,22,91.2,CIVIL
2181,2,27,30,91.14,CIVIL
2182,2,8,24,91,CIVIL
2183,2,27,30,90.71,CIVIL
2184,2,27,30,90.71,CIVIL
2185,2,18,26,90.5,CIVIL
2186,2,22,29,90.33,CIVIL
2187,2,27,30,90,CIVIL
2188,2,4,22,90,CIVIL
2189,2,27,30,89.71,CIVIL
2190,2,26,31,89.5,CIVIL
2191,2,27,22,89.43,CIVIL
2192,2,27,30,89.29,CIVIL
2193,2,18,30,89.25,CIVIL
2194,2,12,33,89.25,CIVIL
2195,2,27,22,89.17,CIVIL
2196,2,27,30,89.14,CIVIL
2197,2,27,30,89,CIVIL
2198,2,26,30,88.83,CIVIL
2199,2,18,25,88.8,CIVIL
2200,2,27,30,88.71,CIVIL
2201,2,22,34,88.6,CIVIL
2202,2,27,30,88.57,CIVIL
2203,2,27,30,88.43,CIVIL
2204,2,27,30,88.29,CIVIL
2205,2,22,26,88.17,CIVIL
2206,2,22,30,88.17,CIVIL
2207,2,22,30,88.17,CIVIL
2208,2,27,30,88.14,CIVIL
2209,2,27,30,88,CIVIL
2210,2,27,30,88,CIVIL
2211,2,22,30,87.83,CIVIL
2212,2,22,35,87.33,CIVIL
2213,2,8,26,87.33,CIVIL
2214,2,27,30,87.14,CIVIL
2215,2,27,30,86.86,CIVIL
2216,2,27,30,86.86,CIVIL
2217,2,18,23,86.75,CIVIL
2218,2,30,30,86.5,CIVIL
2219,2,22,30,86.5,CIVIL
2220,2,27,30,86.29,CIVIL
2221,2,22,30,86.17,CIVIL
2222,2,27,30,86.14,CIVIL
2223,2,22,26,85.8,CIVIL
2224,2,18,26,85.75,CIVIL
2225,2,27,34,85.14,CIVIL
2226,2,12,30,85,CIVIL
2227,2,27,29,84.29,CIVIL
2228,2,12,36,84.25,CIVIL
2229,2,27,34,83.86,CIVIL
2230,2,17,29,83.8,CIVIL
2231,2,27,25,83.67,CIVIL
2232,2,22,22,83.5,CIVIL
2233,2,22,22,83.5,CIVIL
2234,2,12,33,83.33,CIVIL
2235,2,18,25,83.25,CIVIL
2236,2,27,29,83.14,CIVIL
2237,2,27,26,83,CIVIL
2238,2,27,25,82.5,CIVIL
2239,2,29,22,82.29,CIVIL
2240,2,18,30,82.2,CIVIL
2241,2,22,34,82.17,CIVIL
2242,2,22,26,81.17,CIVIL
2243,2,27,30,81.14,CIVIL
2244,2,18,29,81,CIVIL
2245,2,27,26,80.14,CIVIL
2246,2,18,30,80,CIVIL
2247,2,,28,0,CIVIL
2248,2,,27,0,CIVIL
2249,1,,27,0,CIVIL
2250,1,,27,0,CIVIL
2251,1,,27,0,CIVIL
2252,1,,27,0,CIVIL
2253,1,,27,0,CIVIL
2254,1,,27,0,CIVIL
2255,1,,27,0,CIVIL
2256,1,,27,0,CIVIL
2257,1,,27,0,CIVIL
2258,1,,27,0,CIVIL
2259,1,,32,0,CIVIL
2260,1,,27,0,CIVIL
2261,1,,27,0,CIVIL
2262,1,,27,0,CIVIL
2263,1,,27,0,CIVIL
2264,1,,27,0,CIVIL
2265,1,,27,0,CIVIL
2266,1,,27,0,CIVIL
2267,1,,27,0,CIVIL
2268,1,,27,0,CIVIL
2269,1,,27,0,CIVIL
2270,1,,27,0,CIVIL
2271,1,,27,0,CIVIL
2272,1,,27,0,CIVIL
2273,1,,27,0,CIVIL
2274,1,,27,0,CIVIL
2275,1,,27,0,CIVIL
2276,1,,27,0,CIVIL
2277,1,,27,0,CIVIL
2278,1,,27,0,CIVIL
2279,1,,27,0,CIVIL
2280,1,,22,0,CIVIL
2281,1,,27,0,CIVIL
2282,1,,27,0,CIVIL
2283,1,,27,0,CIVIL
2284,1,,27,0,CIVIL
2285,1,,27,0,CIVIL
2286,1,,27,0,CIVIL
2287,1,,27,0,CIVIL
2288,1,,27,0,CIVIL
2289,1,,27,0,CIVIL
2290,1,,27,0,CIVIL
2291,1,,27,0,CIVIL
2292,1,,27,0,CIVIL
2293,1,,27,0,CIVIL
2294,1,,27,0,CIVIL
2295,1,,27,0,CIVIL
2296,1,,27,0,CIVIL
2297,1,,27,0,CIVIL
2298,1,,27,0,CIVIL
2299,1,,27,0,CIVIL
2300,1,,27,0,CIVIL
2301,1,,27,0,CIVIL
2302,1,,27,0,CIVIL
2303,1,,27,0,CIVIL
2304,1,,27,0,CIVIL
2305,1,,27,0,CIVIL
2306,1,,27,0,CIVIL
2307,1,,27,0,CIVIL
2308,1,,27,0,CIVIL
2309,1,,23,0,CIVIL
2310,1,,27,0,CIVIL
2311,1,,27,0,CIVIL
2312,1,,27,0,CIVIL
2313,1,,27,0,CIVIL
2314,1,,27,0,CIVIL
2315,1,,27,0,CIVIL
2316,1,,27,0,CIVIL
2317,1,,27,0,CIVIL
2318,1,,27,0,CIVIL
2319,1,,23,0,CIVIL
2320,1,,27,0,CIVIL
2321,1,,27,0,CIVIL
2322,1,,27,0,CIVIL
2323,1,,27,0,CIVIL
2324,1,,27,0,CIVIL
2325,1,,27,0,CIVIL
2326,14,236,9,81.38,ELECTRICA
2327,14,246,4,79.63,ELECTRICA
2328,12,255,5,87.33,ELECTRICA
2329,12,221,19,85.52,ELECTRICA
2330,12,240,5,84.43,ELECTRICA
2331,12,250,10,84.09,ELECTRICA
2332,12,183,18,83.62,ELECTRICA
2333,12,207,15,83.47,ELECTRICA
2334,12,230,10,83.46,ELECTRICA
2335,12,221,19,83.04,ELECTRICA
2336,12,180,19,82.78,ELECTRICA
2337,12,240,10,82.72,ELECTRICA
2338,12,245,10,82.31,ELECTRICA
2339,12,240,5,82.08,ELECTRICA
2340,12,245,10,81.87,ELECTRICA
2341,12,245,15,81.81,ELECTRICA
2342,12,163,18,81.42,ELECTRICA
2343,12,187,6,81.12,ELECTRICA
2344,12,245,5,80.93,ELECTRICA
2345,12,206,19,80.83,ELECTRICA
2346,12,226,14,80.8,ELECTRICA
2347,12,217,16,80.46,ELECTRICA
2348,12,167,33,80.32,ELECTRICA
2349,12,183,15,79.62,ELECTRICA
2350,12,188,14,79.4,ELECTRICA
2351,12,136,20,78.13,ELECTRICA
2352,12,173,19,77.38,ELECTRICA
2353,12,182,24,76.98,ELECTRICA
2354,11,181,22,82.8,ELECTRICA
2355,11,235,5,81.85,ELECTRICA
2356,11,177,19,81.07,ELECTRICA
2357,11,186,16,80.91,ELECTRICA
2358,11,212,19,80.6,ELECTRICA
2359,10,250,10,93.33,ELECTRICA
2360,10,250,10,91.62,ELECTRICA
2361,10,208,28,90.81,ELECTRICA
2362,10,250,10,90.73,ELECTRICA
2363,10,250,10,90.42,ELECTRICA
2364,10,250,10,90.22,ELECTRICA
2365,10,225,20,89.98,ELECTRICA
2366,10,250,10,89.69,ELECTRICA
2367,10,250,10,88.91,ELECTRICA
2368,10,240,10,88.8,ELECTRICA
2369,10,199,32,88.73,ELECTRICA
2370,10,250,10,88.71,ELECTRICA
2371,10,250,10,87.56,ELECTRICA
2372,10,250,10,87.31,ELECTRICA
2373,10,240,10,87.04,ELECTRICA
2374,10,226,10,86.55,ELECTRICA
2375,10,212,24,85.77,ELECTRICA
2376,10,250,10,85.38,ELECTRICA
2377,10,240,10,85.33,ELECTRICA
2378,10,202,34,83.72,ELECTRICA
2379,10,235,10,83.4,ELECTRICA
2380,10,177,31,83.15,ELECTRICA
2381,10,235,10,82.75,ELECTRICA
2382,10,212,29,82.63,ELECTRICA
2383,10,205,15,82,ELECTRICA
2384,10,164,24,81.97,ELECTRICA
2385,10,198,18,81.84,ELECTRICA
2386,10,171,27,81.62,ELECTRICA
2387,10,183,25,81.32,ELECTRICA
2388,10,153,6,80.72,ELECTRICA
2389,10,197,30,80.56,ELECTRICA
2390,10,204,14,80.02,ELECTRICA
2391,10,196,20,79.93,ELECTRICA
2392,9,167,27,86.71,ELECTRICA
2393,9,185,33,86.12,ELECTRICA
2394,9,177,23,83.75,ELECTRICA
2395,9,162,19,83.35,ELECTRICA
2396,9,150,23,82.37,ELECTRICA
2397,9,167,25,82.21,ELECTRICA
2398,9,102,6,82.17,ELECTRICA
2399,9,145,23,81.88,ELECTRICA
2400,9,183,34,81.67,ELECTRICA
2401,9,89,21,81.55,ELECTRICA
2402,9,173,25,81.13,ELECTRICA
2403,9,127,26,79.41,ELECTRICA
2404,9,155,32,78.56,ELECTRICA
2405,8,199,34,90.33,ELECTRICA
2406,8,199,32,89.51,ELECTRICA
2407,8,194,33,89.3,ELECTRICA
2408,8,205,27,88.98,ELECTRICA
2409,8,167,21,88.71,ELECTRICA
2410,8,199,27,88.53,ELECTRICA
2411,8,198,19,88.24,ELECTRICA
2412,8,199,23,87.6,ELECTRICA
2413,8,176,27,86.58,ELECTRICA
2414,8,195,27,85.7,ELECTRICA
2415,8,170,33,85.44,ELECTRICA
2416,8,190,37,85.4,ELECTRICA
2417,8,190,34,85.35,ELECTRICA
2418,8,191,36,85.23,ELECTRICA
2419,8,180,28,85.1,ELECTRICA
2420,8,191,36,84.95,ELECTRICA
2421,8,195,27,84.84,ELECTRICA
2422,8,185,37,84.76,ELECTRICA
2423,8,131,33,84.52,ELECTRICA
2424,8,186,22,84.19,ELECTRICA
2425,8,177,30,83.85,ELECTRICA
2426,8,171,33,83.56,ELECTRICA
2427,8,162,33,83.51,ELECTRICA
2428,8,129,27,83.43,ELECTRICA
2429,8,176,27,83.38,ELECTRICA
2430,8,161,33,83.32,ELECTRICA
2431,8,185,42,82.9,ELECTRICA
2432,8,162,19,82.65,ELECTRICA
2433,8,163,27,82.43,ELECTRICA
2434,8,171,27,82.28,ELECTRICA
2435,8,186,32,82.12,ELECTRICA
2436,8,153,20,81.86,ELECTRICA
2437,8,112,16,81.77,ELECTRICA
2438,8,154,21,81.14,ELECTRICA
2439,7,168,31,87.55,ELECTRICA
2440,7,178,30,84.38,ELECTRICA
2441,7,158,26,84.33,ELECTRICA
2442,7,146,24,84.18,ELECTRICA
2443,7,117,30,84.14,ELECTRICA
2444,7,158,26,84,ELECTRICA
2445,7,144,23,83.15,ELECTRICA
2446,7,143,30,82.76,ELECTRICA
2447,7,163,30,81.86,ELECTRICA
2448,7,149,26,81.35,ELECTRICA
2449,7,123,23,81.28,ELECTRICA
2450,7,142,32,81,ELECTRICA
2451,7,164,30,80.62,ELECTRICA
2452,7,164,29,80.51,ELECTRICA
2453,7,101,30,79.88,ELECTRICA
2454,6,133,30,94.57,ELECTRICA
2455,6,133,30,91.93,ELECTRICA
2456,6,133,30,90.87,ELECTRICA
2457,6,127,25,88.1,ELECTRICA
2458,6,133,30,87.6,ELECTRICA
2459,6,132,27,85.84,ELECTRICA
2460,6,133,29,85.63,ELECTRICA
2461,6,118,30,85.41,ELECTRICA
2462,6,130,27,85.27,ELECTRICA
2463,6,102,31,84.67,ELECTRICA
2464,6,133,30,84.6,ELECTRICA
2465,6,116,29,84.33,ELECTRICA
2466,6,116,33,84.15,ELECTRICA
2467,6,123,31,84.04,ELECTRICA
2468,6,123,30,83.96,ELECTRICA
2469,6,122,31,83.68,ELECTRICA
2470,6,112,31,82.77,ELECTRICA
2471,6,117,29,81.3,ELECTRICA
2472,6,80,19,81.05,ELECTRICA
2473,6,108,31,80.92,ELECTRICA
2474,6,83,20,80.6,ELECTRICA
2475,6,122,26,80.11,ELECTRICA
2476,6,106,24,80.08,ELECTRICA
2477,5,68,35,87.75,ELECTRICA
2478,5,68,35,86.56,ELECTRICA
2479,5,88,36,85.9,ELECTRICA
2480,5,63,35,85.8,ELECTRICA
2481,5,101,35,84.7,ELECTRICA
2482,5,71,32,83.88,ELECTRICA
2483,4,79,27,93.44,ELECTRICA
2484,4,79,27,91.78,ELECTRICA
2485,4,79,27,89.44,ELECTRICA
2486,4,79,27,88.17,ELECTRICA
2487,4,74,27,87.88,ELECTRICA
2488,4,79,27,87.67,ELECTRICA
2489,4,73,27,87.59,ELECTRICA
2490,4,68,27,87,ELECTRICA
2491,4,74,27,86.53,ELECTRICA
2492,4,79,27,86.06,ELECTRICA
2493,4,79,27,85.89,ELECTRICA
2494,4,53,32,85.85,ELECTRICA
2495,4,54,20,85.69,ELECTRICA
2496,4,79,27,85,ELECTRICA
2497,4,79,27,84.89,ELECTRICA
2498,4,49,27,84.75,ELECTRICA
2499,4,68,35,84.56,ELECTRICA
2500,4,54,33,84.08,ELECTRICA
2501,4,79,27,83.78,ELECTRICA
2502,4,58,27,83.29,ELECTRICA
2503,4,48,23,83.08,ELECTRICA
2504,4,63,27,82.87,ELECTRICA
2505,4,45,15,81.73,ELECTRICA
2506,4,73,33,81.71,ELECTRICA
2507,4,44,24,81.45,ELECTRICA
2508,4,73,33,80.94,ELECTRICA
2509,4,64,27,80.87,ELECTRICA
2510,4,32,19,80.25,ELECTRICA
2511,4,31,10,80,ELECTRICA
2512,4,32,15,80,ELECTRICA
2513,4,49,28,79.67,ELECTRICA
2514,3,51,28,86,ELECTRICA
2515,3,41,33,85.5,ELECTRICA
2516,3,43,28,84.6,ELECTRICA
2517,3,41,33,84.3,ELECTRICA
2518,3,46,28,82,ELECTRICA
2519,3,46,31,81.91,ELECTRICA
2520,3,36,33,81.44,ELECTRICA
2521,3,36,33,81.44,ELECTRICA
2522,3,46,33,80.55,ELECTRICA
2523,3,41,28,79.8,ELECTRICA
2524,3,34,28,79.5,ELECTRICA
2525,3,46,28,79.45,ELECTRICA
2526,3,43,28,79.3,ELECTRICA
2527,3,34,18,78.88,ELECTRICA
2528,3,34,28,77.88,ELECTRICA
2529,3,22,20,77.33,ELECTRICA
2530,3,41,33,74.8,ELECTRICA
2531,2,24,27,92.67,ELECTRICA
2532,2,24,27,92.33,ELECTRICA
2533,2,24,27,92.17,ELECTRICA
2534,2,24,27,91.33,ELECTRICA
2535,2,24,27,91.33,ELECTRICA
2536,2,24,27,91.17,ELECTRICA
2537,2,24,27,90.83,ELECTRICA
2538,2,24,27,90.83,ELECTRICA
2539,2,24,27,90.33,ELECTRICA
2540,2,24,27,89.67,ELECTRICA
2541,2,24,27,89.33,ELECTRICA
2542,2,24,27,89.17,ELECTRICA
2543,2,24,27,89,ELECTRICA
2544,2,24,27,88.5,ELECTRICA
2545,2,24,27,88.17,ELECTRICA
2546,2,24,27,88,ELECTRICA
2547,2,17,27,87.75,ELECTRICA
2548,2,24,27,87.33,ELECTRICA
2549,2,24,27,87,ELECTRICA
2550,2,24,27,87,ELECTRICA
2551,2,24,31,86.67,ELECTRICA
2552,2,17,32,86.5,ELECTRICA
2553,2,24,27,86.33,ELECTRICA
2554,2,24,27,86.33,ELECTRICA
2555,2,24,27,86,ELECTRICA
2556,2,24,27,86,ELECTRICA
2557,2,24,27,85.5,ELECTRICA
2558,2,20,27,85.2,ELECTRICA
2559,2,15,27,85,ELECTRICA
2560,2,24,27,84.83,ELECTRICA
2561,2,19,27,84.8,ELECTRICA
2562,2,24,27,84.67,ELECTRICA
2563,2,24,27,84.67,ELECTRICA
2564,2,24,27,84.5,ELECTRICA
2565,2,19,27,84.4,ELECTRICA
2566,2,24,27,84.33,ELECTRICA
2567,2,15,23,84.25,ELECTRICA
2568,2,20,31,84.2,ELECTRICA
2569,2,15,27,84,ELECTRICA
2570,2,20,27,83.8,ELECTRICA
2571,2,24,27,83.67,ELECTRICA
2572,2,15,32,83.5,ELECTRICA
2573,2,24,27,82.67,ELECTRICA
2574,2,24,27,82.67,ELECTRICA
2575,2,19,27,82.6,ELECTRICA
2576,2,24,27,82.5,ELECTRICA
2577,2,20,27,82.4,ELECTRICA
2578,2,24,27,82.33,ELECTRICA
2579,2,24,27,82.33,ELECTRICA
2580,2,15,27,82.25,ELECTRICA
2581,2,19,32,82.2,ELECTRICA
2582,2,21,25,82.2,ELECTRICA
2583,2,19,27,82,ELECTRICA
2584,2,17,31,82,ELECTRICA
2585,2,15,27,82,ELECTRICA
2586,2,15,27,81.75,ELECTRICA
2587,2,24,27,81.17,ELECTRICA
2588,2,15,32,81,ELECTRICA
2589,2,24,27,80.83,ELECTRICA
2590,2,24,27,80.67,ELECTRICA
2591,2,24,27,80.17,ELECTRICA
2592,2,15,30,80,ELECTRICA
2593,2,19,27,79.6,ELECTRICA
2594,2,15,27,79.25,ELECTRICA
2595,2,21,27,79.2,ELECTRICA
2596,2,24,27,79.17,ELECTRICA
2597,2,24,27,79.17,ELECTRICA
2598,2,19,29,78.2,ELECTRICA
2599,2,19,27,78.2,ELECTRICA
2600,2,24,27,78,ELECTRICA
2601,2,15,27,76.75,ELECTRICA
2602,2,24,27,76.5,ELECTRICA
2603,2,15,26,76,ELECTRICA
2604,2,4,22,70,ELECTRICA
2605,15,250,10,82.23,ELECTRONICA
2606,15,230,25,79.53,ELECTRONICA
2607,14,240,10,81.15,ELECTRONICA
2608,14,255,5,79.6,ELECTRONICA
2609,14,215,30,79.45,ELECTRONICA
2610,14,235,5,78.29,ELECTRONICA
2611,13,235,15,82.61,ELECTRONICA
2612,13,240,10,81.42,ELECTRONICA
2613,13,200,40,78.48,ELECTRONICA
2614,12,240,10,86.75,ELECTRONICA
2615,12,205,40,86.04,ELECTRONICA
2616,12,240,10,85.69,ELECTRONICA
2617,12,250,10,84.42,ELECTRONICA
2618,12,235,5,84.06,ELECTRONICA
2619,12,178,24,81.97,ELECTRONICA
2620,12,172,20,81.74,ELECTRONICA
2621,12,210,35,81.67,ELECTRONICA
2622,12,190,20,81.57,ELECTRONICA
2623,12,197,33,81.42,ELECTRONICA
2624,12,235,5,81.1,ELECTRONICA
2625,12,250,10,80.04,ELECTRONICA
2626,12,173,30,79.05,ELECTRONICA
2627,12,215,20,79.04,ELECTRONICA
2628,12,195,30,78.63,ELECTRONICA
2629,12,170,25,78.05,ELECTRONICA
2630,11,218,17,83.26,ELECTRONICA
2631,11,180,40,79.88,ELECTRONICA
2632,11,178,32,79.36,ELECTRONICA
2633,11,177,33,77.92,ELECTRONICA
2634,10,227,10,87.65,ELECTRONICA
2635,10,240,10,87.52,ELECTRONICA
2636,10,218,27,87.36,ELECTRONICA
2637,10,184,38,86.15,ELECTRONICA
2638,10,225,25,85.75,ELECTRONICA
2639,10,250,10,84.13,ELECTRONICA
2640,10,222,23,83.58,ELECTRONICA
2641,10,232,8,83.52,ELECTRONICA
2642,10,222,23,83.38,ELECTRONICA
2643,10,220,25,83.36,ELECTRONICA
2644,10,222,23,82.96,ELECTRONICA
2645,10,207,40,82.44,ELECTRONICA
2646,10,230,10,81.42,ELECTRONICA
2647,10,220,25,81.17,ELECTRONICA
2648,10,167,30,80.7,ELECTRONICA
2649,10,177,23,80.31,ELECTRONICA
2650,10,167,30,80.3,ELECTRONICA
2651,10,202,40,80.23,ELECTRONICA
2652,10,205,37,79.98,ELECTRONICA
2653,10,132,20,79.9,ELECTRONICA
2654,10,180,40,79.75,ELECTRONICA
2655,10,151,29,79.24,ELECTRONICA
2656,8,195,37,93.17,ELECTRONICA
2657,8,195,37,91.1,ELECTRONICA
2658,8,195,37,90.69,ELECTRONICA
2659,8,195,37,89.88,ELECTRONICA
2660,8,187,40,89.07,ELECTRONICA
2661,8,195,37,89.05,ELECTRONICA
2662,8,195,37,86.95,ELECTRONICA
2663,8,190,37,86.44,ELECTRONICA
2664,8,195,42,85.95,ELECTRONICA
2665,8,156,22,85.76,ELECTRONICA
2666,8,168,30,85.73,ELECTRONICA
2667,8,168,29,85.59,ELECTRONICA
2668,8,155,27,84.91,ELECTRONICA
2669,8,178,34,84.62,ELECTRONICA
2670,8,106,10,84.29,ELECTRONICA
2671,8,175,25,83.37,ELECTRONICA
2672,8,158,25,82.49,ELECTRONICA
2673,8,117,28,82.38,ELECTRONICA
2674,8,136,22,82.3,ELECTRONICA
2675,8,145,24,81.69,ELECTRONICA
2676,8,163,30,81.58,ELECTRONICA
2677,8,120,20,81.37,ELECTRONICA
2678,8,147,28,81.25,ELECTRONICA
2679,8,116,20,79.54,ELECTRONICA
2680,8,150,27,79.52,ELECTRONICA
2681,8,160,30,79.23,ELECTRONICA
2682,7,145,23,84.72,ELECTRONICA
2683,7,121,30,83.19,ELECTRONICA
2684,7,107,20,83.08,ELECTRONICA
2685,7,112,25,80.72,ELECTRONICA
2686,7,117,27,79.54,ELECTRONICA
2687,7,87,18,79,ELECTRONICA
2688,7,72,23,77.25,ELECTRONICA
2689,6,138,27,91.63,ELECTRONICA
2690,6,133,27,89.62,ELECTRONICA
2691,6,128,22,89,ELECTRONICA
2692,6,133,27,88.86,ELECTRONICA
2693,6,133,27,88,ELECTRONICA
2694,6,117,23,87.77,ELECTRONICA
2695,6,110,13,87.58,ELECTRONICA
2696,6,128,27,87.43,ELECTRONICA
2697,6,133,27,86.1,ELECTRONICA
2698,6,133,27,85.86,ELECTRONICA
2699,6,128,22,85.29,ELECTRONICA
2700,6,133,27,85.24,ELECTRONICA
2701,6,123,28,84.63,ELECTRONICA
2702,6,113,28,84.32,ELECTRONICA
2703,6,128,22,84.04,ELECTRONICA
2704,6,133,27,84,ELECTRONICA
2705,6,105,23,83.7,ELECTRONICA
2706,6,118,22,83.62,ELECTRONICA
2707,6,118,22,83,ELECTRONICA
2708,6,128,22,82.54,ELECTRONICA
2709,6,123,27,82.11,ELECTRONICA
2710,6,90,33,80.95,ELECTRONICA
2711,6,108,23,80.5,ELECTRONICA
2712,6,101,20,80.13,ELECTRONICA
2713,6,65,18,80.13,ELECTRONICA
2714,6,70,18,79.94,ELECTRONICA
2715,6,66,9,78.93,ELECTRONICA
2716,6,108,23,77.67,ELECTRONICA
2717,5,105,28,92.09,ELECTRONICA
2718,5,105,28,91.91,ELECTRONICA
2719,5,100,23,89.23,ELECTRONICA
2720,5,22,23,88.4,ELECTRONICA
2721,5,100,23,84.77,ELECTRONICA
2722,4,77,28,96.18,ELECTRONICA
2723,4,77,28,95.35,ELECTRONICA
2724,4,77,28,92.35,ELECTRONICA
2725,4,77,28,92.18,ELECTRONICA
2726,4,77,28,91.53,ELECTRONICA
2727,4,72,28,91.31,ELECTRONICA
2728,4,77,28,90.88,ELECTRONICA
2729,4,77,28,90.88,ELECTRONICA
2730,4,67,25,90.8,ELECTRONICA
2731,4,77,25,90.29,ELECTRONICA
2732,4,72,28,89.44,ELECTRONICA
2733,4,77,28,89.18,ELECTRONICA
2734,4,77,28,89.18,ELECTRONICA
2735,4,77,28,89.12,ELECTRONICA
2736,4,77,28,89,ELECTRONICA
2737,4,48,25,88.82,ELECTRONICA
2738,4,67,25,88.53,ELECTRONICA
2739,4,62,28,88.21,ELECTRONICA
2740,4,72,28,88.06,ELECTRONICA
2741,4,73,23,87.81,ELECTRONICA
2742,4,77,28,87.65,ELECTRONICA
2743,4,70,28,87.56,ELECTRONICA
2744,4,42,20,87.5,ELECTRONICA
2745,4,63,28,87.43,ELECTRONICA
2746,4,43,25,85.8,ELECTRONICA
2747,4,58,19,85.54,ELECTRONICA
2748,4,42,20,83.8,ELECTRONICA
2749,3,47,30,89.18,ELECTRONICA
2750,3,43,30,86.5,ELECTRONICA
2751,3,9,13,86.5,ELECTRONICA
2752,3,30,30,86.29,ELECTRONICA
2753,3,33,25,86.25,ELECTRONICA
2754,3,25,30,85.5,ELECTRONICA
2755,3,30,27,83.71,ELECTRONICA
2756,3,20,30,82.6,ELECTRONICA
2757,3,25,25,81.17,ELECTRONICA
2758,3,31,30,81,ELECTRONICA
2759,3,42,25,80.5,ELECTRONICA
2760,3,37,30,80.44,ELECTRONICA
2761,3,44,30,79,ELECTRONICA
2762,2,25,27,98.33,ELECTRONICA
2763,2,25,27,97.83,ELECTRONICA
2764,2,25,27,97.5,ELECTRONICA
2765,2,25,27,96.5,ELECTRONICA
2766,2,25,27,96.33,ELECTRONICA
2767,2,25,27,96.33,ELECTRONICA
2768,2,25,27,96,ELECTRONICA
2769,2,25,27,96,ELECTRONICA
2770,2,25,27,95.5,ELECTRONICA
2771,2,25,27,95.17,ELECTRONICA
2772,2,16,32,95,ELECTRONICA
2773,2,25,27,94,ELECTRONICA
2774,2,25,27,93.83,ELECTRONICA
2775,2,25,27,93.83,ELECTRONICA
2776,2,25,27,93.83,ELECTRONICA
2777,2,25,27,93.67,ELECTRONICA
2778,2,25,27,93.33,ELECTRONICA
2779,2,25,27,93.17,ELECTRONICA
2780,2,25,27,93.17,ELECTRONICA
2781,2,25,27,93,ELECTRONICA
2782,2,25,27,92.83,ELECTRONICA
2783,2,25,27,92.83,ELECTRONICA
2784,2,25,27,92.5,ELECTRONICA
2785,2,16,27,92.25,ELECTRONICA
2786,2,25,27,92.17,ELECTRONICA
2787,2,25,27,91.33,ELECTRONICA
2788,2,25,27,90.83,ELECTRONICA
2789,2,25,27,89.67,ELECTRONICA
2790,2,25,27,89.5,ELECTRONICA
2791,2,25,27,89.33,ELECTRONICA
2792,2,20,27,89.2,ELECTRONICA
2793,2,25,27,89.17,ELECTRONICA
2794,2,25,27,88.83,ELECTRONICA
2795,2,20,32,88,ELECTRONICA
2796,2,25,27,87.33,ELECTRONICA
2797,2,25,27,86,ELECTRONICA
2798,2,25,27,85.83,ELECTRONICA
2799,2,25,27,85.17,ELECTRONICA
2800,2,18,27,85,ELECTRONICA
2801,2,25,27,82.17,ELECTRONICA
2802,2,25,27,81.33,ELECTRONICA
2803,2,25,27,81.17,ELECTRONICA
2804,14,200,35,87.79,GESTION EMPRESARIAL
2805,14,250,10,84.86,GESTION EMPRESARIAL
